timevar,Nats,Ntransitions,atlist,Haz_1_to_2,Haz_1_to_3,Haz_diff_1_to_2,Haz_diff_1_to_3,Haz_ratio_1_to_2,Haz_ratio_1_to_3,P_1_to_1,P_1_to_2,P_1_to_3,P_diff_1_to_1,P_diff_1_to_2,P_diff_1_to_3,P_ratio_1_to_1,P_ratio_1_to_2,P_ratio_1_to_3,Visit_1_to_1,Visit_1_to_2,Visit_1_to_3,Visit_diff_1_to_1,Visit_diff_1_to_2,Visit_diff_1_to_3,Visit_ratio_1_to_1,Visit_ratio_1_to_2,Visit_ratio_1_to_3,Los_1_to_1,Los_1_to_2,Los_1_to_3,Los_diff_1_to_1,Los_diff_1_to_2,Los_diff_1_to_3,Los_ratio_1_to_1,Los_ratio_1_to_2,Los_ratio_1_to_3,User_1,User_diff_1,User_ratio_1,Haz_1_to_2_uci,Haz_1_to_3_uci,Haz_diff_1_to_2_uci,Haz_diff_1_to_3_uci,Haz_ratio_1_to_2_uci,Haz_ratio_1_to_3_uci,P_1_to_1_uci,P_1_to_2_uci,P_1_to_3_uci,P_diff_1_to_1_uci,P_diff_1_to_2_uci,P_diff_1_to_3_uci,P_ratio_1_to_1_uci,P_ratio_1_to_2_uci,P_ratio_1_to_3_uci,Visit_1_to_1_uci,Visit_1_to_2_uci,Visit_1_to_3_uci,Visit_diff_1_to_1_uci,Visit_diff_1_to_2_uci,Visit_diff_1_to_3_uci,Visit_ratio_1_to_1_uci,Visit_ratio_1_to_2_uci,Visit_ratio_1_to_3_uci,Los_1_to_1_uci,Los_1_to_2_uci,Los_1_to_3_uci,Los_diff_1_to_1_uci,Los_diff_1_to_2_uci,Los_diff_1_to_3_uci,Los_ratio_1_to_1_uci,Los_ratio_1_to_2_uci,Los_ratio_1_to_3_uci,User_1_uci,User_diff_1_uci,User_ratio_1_uci,Haz_1_to_2_lci,Haz_1_to_3_lci,Haz_diff_1_to_2_lci,Haz_diff_1_to_3_lci,Haz_ratio_1_to_2_lci,Haz_ratio_1_to_3_lci,P_1_to_1_lci,P_1_to_2_lci,P_1_to_3_lci,P_diff_1_to_1_lci,P_diff_1_to_2_lci,P_diff_1_to_3_lci,P_ratio_1_to_1_lci,P_ratio_1_to_2_lci,P_ratio_1_to_3_lci,Visit_1_to_1_lci,Visit_1_to_2_lci,Visit_1_to_3_lci,Visit_diff_1_to_1_lci,Visit_diff_1_to_2_lci,Visit_diff_1_to_3_lci,Visit_ratio_1_to_1_lci,Visit_ratio_1_to_2_lci,Visit_ratio_1_to_3_lci,Los_1_to_1_lci,Los_1_to_2_lci,Los_1_to_3_lci,Los_diff_1_to_1_lci,Los_diff_1_to_2_lci,Los_diff_1_to_3_lci,Los_ratio_1_to_1_lci,Los_ratio_1_to_2_lci,Los_ratio_1_to_3_lci,User_1_to_lci,User_diff_1_lci,User_ratio_1_lci,Haz_2_to_3,Haz_diff_2_to_3,Haz_ratio_2_to_3,P_2_to_1,P_2_to_2,P_2_to_3,P_diff_2_to_1,P_diff_2_to_2,P_diff_2_to_3,P_ratio_2_to_1,P_ratio_2_to_2,P_ratio_2_to_3,Visit_2_to_1,Visit_2_to_2,Visit_2_to_3,Visit_diff_2_to_1,Visit_diff_2_to_2,Visit_diff_2_to_3,Visit_ratio_2_to_1,Visit_ratio_2_to_2,Visit_ratio_2_to_3,Los_2_to_1,Los_2_to_2,Los_2_to_3,Los_diff_2_to_1,Los_diff_2_to_2,Los_diff_2_to_3,Los_ratio_2_to_1,Los_ratio_2_to_2,Los_ratio_2_to_3,User_2,User_diff_2,User_ratio_2,Haz_2_to_3_uci,Haz_diff_2_to_3_uci,Haz_ratio_2_to_3_uci,P_2_to_1_uci,P_2_to_2_uci,P_2_to_3_uci,P_diff_2_to_1_uci,P_diff_2_to_2_uci,P_diff_2_to_3_uci,P_ratio_2_to_1_uci,P_ratio_2_to_2_uci,P_ratio_2_to_3_uci,Visit_2_to_1_uci,Visit_2_to_2_uci,Visit_2_to_3_uci,Visit_diff_2_to_1_uci,Visit_diff_2_to_2_uci,Visit_diff_2_to_3_uci,Visit_ratio_2_to_1_uci,Visit_ratio_2_to_2_uci,Visit_ratio_2_to_3_uci,Los_2_to_1_uci,Los_2_to_2_uci,Los_2_to_3_uci,Los_diff_2_to_1_uci,Los_diff_2_to_2_uci,Los_diff_2_to_3_uci,Los_ratio_2_to_1_uci,Los_ratio_2_to_2_uci,Los_ratio_2_to_3_uci,User_2_uci,User_diff_2_uci,User_ratio_2_uci,Haz_2_to_3_lci,Haz_diff_2_to_3_lci,Haz_ratio_2_to_3_lci,P_2_to_1_lci,P_2_to_2_lci,P_2_to_3_lci,P_diff_2_to_1_lci,P_diff_2_to_2_lci,P_diff_2_to_3_lci,P_ratio_2_to_1_lci,P_ratio_2_to_2_lci,P_ratio_2_to_3_lci,Visit_2_to_1_lci,Visit_2_to_2_lci,Visit_2_to_3_lci,Visit_diff_2_to_1_lci,Visit_diff_2_to_2_lci,Visit_diff_2_to_3_lci,Visit_ratio_2_to_1_lci,Visit_ratio_2_to_2_lci,Visit_ratio_2_to_3_lci,Los_2_to_1_lci,Los_2_to_2_lci,Los_2_to_3_lci,Los_diff_2_to_1_lci,Los_diff_2_to_2_lci,Los_diff_2_to_3_lci,Los_ratio_2_to_1_lci,Los_ratio_2_to_2_lci,Los_ratio_2_to_3_lci,User_2_to_lci,User_diff_2_lci,User_ratio_2_lci
20.1,3,3,ag2 0 ag3 1,0.00035,0.0314,2.00E-05,0.00698,1.0506,1.28603,0.1962,0.2506,0.5532,-0.04835,-0.08728,0.13563,0.80229,0.74168,1.32481,1,0.52613,0.5532,0,0.00826,0.13563,1,1.01595,1.32481,1.67843,2.0411,2.98047,-0.29832,-0.46148,0.7598,0.84909,0.8156,1.34215,3.71953,-0.7598,0.83038,0.00221,0.04656,9.00E-05,0.01301,1.21777,1.54358,0.23071,0.29016,0.60049,-0.00889,-0.03989,0.18836,0.96773,0.88001,1.47276,1,0.56725,0.60049,0,0.06095,0.18836,1,1.12364,1.47276,1.90381,2.28201,3.25022,-0.0282,-0.15729,1.0647,0.98865,0.93608,1.50375,3.97706,-0.45489,0.89559,5.00E-05,0.02118,-6.00E-05,0.00096,0.90638,1.07146,0.16574,0.2148,0.50493,-0.08766,-0.13427,0.08212,0.66514,0.6251,1.19172,1,0.48465,0.50493,0,-0.04447,0.08212,1,0.91858,1.19172,1.47974,1.82562,2.7331,-0.56844,-0.76566,0.45489,0.72922,0.71063,1.19791,3.46201,-1.0647,0.76517,0.03391,0.01418,1.71877,0,0.47063,0.52937,0,-0.17529,0.17529,NA,0.72862,1.49506,0,1,0.52937,0,0,0.17529,NA,1,1.49506,0,3.93704,2.76296,0,-0.9613,0.9613,NA,0.80375,1.53357,3.93704,-0.9613,0.80375,0.05304,0.02283,2.13117,0,0.53209,0.58995,0,-0.10392,0.24486,NA,0.83803,1.74838,0,1,0.58995,0,0,0.24486,NA,1,1.74838,0,4.26954,3.10043,0,-0.57009,1.35252,NA,0.88324,1.81114,4.25502,-0.57009,0.87948,0.02167,0.00553,1.38617,0,0.41005,0.46791,0,-0.24486,0.10392,NA,0.63349,1.27844,0,1,0.46791,0,0,0.10392,NA,1,1.27844,0,3.63043,2.46223,0,-1.35252,0.57009,NA,0.73141,1.29853,3.61905,-1.35252,0.72802
20.4,3,3,ag2 0 ag3 1,0.00034,0.03106,2.00E-05,0.00691,1.0506,1.28603,0.19562,0.24992,0.55446,-0.04819,-0.08721,0.1354,0.80235,0.74132,1.3231,1,0.52613,0.55446,0,0.00826,0.1354,1,1.01595,1.3231,1.69802,2.06612,3.03585,-0.30315,-0.47021,0.77335,0.84852,0.81461,1.34181,3.76415,-0.77335,0.82956,0.00218,0.0461,9.00E-05,0.01287,1.21777,1.54358,0.23016,0.28964,0.60193,-0.00874,-0.03982,0.1882,0.96827,0.88012,1.4706,1,0.56725,0.60193,0,0.06095,0.1882,1,1.12365,1.4706,1.92677,2.31082,3.31043,-0.02913,-0.16137,1.08357,0.98837,0.93529,1.50315,4.02627,-0.46314,0.89505,5.00E-05,0.02092,-6.00E-05,0.00095,0.90638,1.07146,0.16515,0.21401,0.50597,-0.08749,-0.13421,0.08182,0.66486,0.6244,1.1904,1,0.48465,0.50597,0,-0.04448,0.08182,1,0.91858,1.1904,1.49644,1.84733,2.78405,-0.57717,-0.77904,0.46314,0.72845,0.70951,1.19779,3.50202,-1.08357,0.76408,0.03355,0.01403,1.71877,0,0.46926,0.53074,0,-0.17545,0.17545,NA,0.72786,1.49382,0,1,0.53074,0,0,0.17545,NA,1,1.49382,0,3.98403,2.81597,0,-0.97884,0.97884,NA,0.80277,1.53281,3.98403,-0.97884,0.80277,0.05257,0.0226,2.13117,0,0.53103,0.59158,0,-0.10397,0.24512,NA,0.83773,1.74649,0,1,0.59158,0,0,0.24512,NA,1,1.74649,0,4.32264,3.15954,0,-0.58059,1.37709,NA,0.88263,1.8099,4.30778,-0.58059,0.87883,0.02141,0.00546,1.38617,0,0.40842,0.46897,0,-0.24512,0.10397,NA,0.6324,1.27771,0,1,0.46897,0,0,0.10397,NA,1,1.27771,0,3.67194,2.50976,0,-1.37709,0.58059,NA,0.73013,1.29814,3.66027,-1.37709,0.7267
20.7,3,3,ag2 0 ag3 1,0.00034,0.03072,2.00E-05,0.00683,1.0506,1.28603,0.19514,0.24897,0.55589,-0.04805,-0.08755,0.1356,0.80242,0.73984,1.32263,1,0.52613,0.55589,0,0.00824,0.1356,1,1.01591,1.32263,1.71756,2.09107,3.09137,-0.30795,-0.47894,0.78689,0.84796,0.81364,1.34146,3.80863,-0.78689,0.82877,0.00215,0.04565,9.00E-05,0.01273,1.21777,1.54358,0.22971,0.28879,0.60353,-0.00865,-0.04015,0.18848,0.96865,0.87887,1.46988,1,0.56725,0.60353,0,0.06093,0.18848,1,1.1236,1.46988,1.94967,2.33957,3.37078,-0.03004,-0.16546,1.10242,0.9881,0.93451,1.50254,4.07538,-0.47136,0.89452,5.00E-05,0.02068,-6.00E-05,0.00093,0.90638,1.07146,0.16466,0.21299,0.5072,-0.0873,-0.13455,0.08194,0.66471,0.6228,1.19014,1,0.48465,0.5072,0,-0.0445,0.08194,1,0.91854,1.19014,1.51309,1.86896,2.83512,-0.58587,-0.79242,0.47136,0.7277,0.70841,1.19766,3.54189,-1.10242,0.76301,0.0332,0.01388,1.71877,0,0.46775,0.53225,0,-0.17579,0.17579,NA,0.72684,1.49315,0,1,0.53225,0,0,0.17579,NA,1,1.49315,0,4.03088,2.86912,0,-0.9964,0.9964,NA,0.8018,1.53206,4.03088,-0.9964,0.8018,0.05211,0.02239,2.13117,0,0.52985,0.59336,0,-0.10421,0.24556,NA,0.83714,1.74523,0,1,0.59336,0,0,0.24556,NA,1,1.74523,0,4.37564,3.21882,0,-0.5911,1.40169,NA,0.88204,1.80867,4.36043,-0.5911,0.8782,0.02115,0.00538,1.38617,0,0.40664,0.47015,0,-0.24556,0.10421,NA,0.63107,1.27749,0,1,0.47015,0,0,0.10421,NA,1,1.27749,0,3.71329,2.5574,0,-1.40169,0.5911,NA,0.72887,1.29775,3.70134,-1.40169,0.7254
21,3,3,ag2 0 ag3 1,0.00033,0.03039,2.00E-05,0.00676,1.0506,1.28603,0.19463,0.24813,0.55724,-0.04802,-0.08772,0.13574,0.8021,0.73881,1.32204,1,0.52613,0.55724,0,0.00822,0.13574,1,1.01587,1.32204,1.73705,2.11592,3.14703,-0.31276,-0.48771,0.80047,0.84742,0.81268,1.34112,3.85297,-0.80047,0.82798,0.00212,0.04521,9.00E-05,0.0126,1.21777,1.54358,0.22923,0.28807,0.60503,-0.00867,-0.04032,0.18865,0.96859,0.87817,1.46888,1,0.56725,0.60503,0,0.06091,0.18865,1,1.12356,1.46888,1.97253,2.36824,3.43129,-0.03096,-0.16958,1.12132,0.98784,0.93374,1.50194,4.12435,-0.47962,0.89401,5.00E-05,0.02043,-6.00E-05,0.00092,0.90638,1.07146,0.16414,0.21208,0.50836,-0.08722,-0.13473,0.08204,0.66423,0.62157,1.18988,1,0.48465,0.50836,0,-0.04452,0.08204,1,0.91851,1.18988,1.52968,1.89048,2.88632,-0.59456,-0.80584,0.47962,0.72696,0.70732,1.19753,3.58159,-1.12132,0.76196,0.03287,0.01374,1.71877,0,0.46632,0.53368,0,-0.17602,0.17602,NA,0.72597,1.49214,0,1,0.53368,0,0,0.17602,NA,1,1.49214,0,4.07759,2.92241,0,-1.01399,1.01399,NA,0.80085,1.53132,4.07759,-1.01399,0.80085,0.05166,0.02218,2.13117,0,0.52876,0.59508,0,-0.10431,0.24591,NA,0.83677,1.74368,0,1,0.59508,0,0,0.24591,NA,1,1.74368,0,4.42852,3.27828,0,-0.60163,1.42634,NA,0.88145,1.80745,4.41295,-0.60163,0.87757,0.02091,0.00531,1.38617,0,0.40492,0.47124,0,-0.24591,0.10431,NA,0.62984,1.2769,0,1,0.47124,0,0,0.10431,NA,1,1.2769,0,3.75446,2.60518,0,-1.42634,0.60163,NA,0.72762,1.29737,3.74222,-1.42634,0.72413
21.3,3,3,ag2 0 ag3 1,0.00033,0.03008,2.00E-05,0.00669,1.0506,1.28603,0.19409,0.24745,0.55846,-0.04808,-0.08761,0.13569,0.80146,0.73852,1.32095,1,0.52614,0.55846,0,0.00823,0.13569,1,1.01589,1.32095,1.75649,2.14069,3.20282,-0.31757,-0.49648,0.81405,0.84689,0.81174,1.34078,3.89718,-0.81405,0.82721,0.00209,0.04478,9.00E-05,0.01247,1.21777,1.54358,0.22872,0.28754,0.60643,-0.00877,-0.0402,0.18864,0.96814,0.87838,1.46733,1,0.56726,0.60643,0,0.06092,0.18864,1,1.12358,1.46733,1.99534,2.39683,3.49195,-0.03188,-0.1737,1.14022,0.98758,0.93299,1.50133,4.17321,-0.48787,0.8935,5.00E-05,0.0202,-5.00E-05,9.00E-04,0.90638,1.07146,0.16359,0.21129,0.50937,-0.08724,-0.13463,0.08196,0.66348,0.62094,1.18918,1,0.48466,0.50937,0,-0.04451,0.08196,1,0.91852,1.18918,1.54623,1.91193,2.93763,-0.60326,-0.81926,0.48787,0.72624,0.70624,1.1974,3.62115,-1.14022,0.76092,0.03254,0.01361,1.71877,0,0.46479,0.53521,0,-0.17637,0.17637,NA,0.72492,1.4915,0,1,0.53521,0,0,0.17637,NA,1,1.4915,0,4.12415,2.97585,0,-1.0316,1.0316,NA,0.79991,1.53059,4.12415,-1.0316,0.79991,0.05122,0.02197,2.13117,0,0.52755,0.59687,0,-0.10456,0.24635,NA,0.83613,1.74253,0,1,0.59687,0,0,0.24635,NA,1,1.74253,0,4.48129,3.3379,0,-0.61218,1.45102,NA,0.88087,1.80626,4.46536,-0.61218,0.87696,0.02067,0.00524,1.38617,0,0.40313,0.47245,0,-0.24635,0.10456,NA,0.62851,1.27664,0,1,0.47245,0,0,0.10456,NA,1,1.27664,0,3.79547,2.65307,0,-1.45102,0.61218,NA,0.7264,1.297,3.78294,-1.45102,0.72287
21.6,3,3,ag2 0 ag3 1,0.00032,0.02976,2.00E-05,0.00662,1.0506,1.28603,0.19352,0.24671,0.55977,-0.04811,-0.08769,0.1358,0.80089,0.73777,1.32031,1,0.52615,0.55977,0,0.00821,0.1358,1,1.01585,1.32031,1.77587,2.1654,3.25873,-0.32238,-0.50525,0.82762,0.84636,0.81081,1.34043,3.94127,-0.82762,0.82645,0.00206,0.04436,9.00E-05,0.01235,1.21777,1.54358,0.22819,0.28692,0.60787,-0.00883,-0.04029,0.18878,0.96786,0.87792,1.46632,1,0.56727,0.60787,0,0.06091,0.18878,1,1.12354,1.46632,2.01809,2.42537,3.55275,-0.03281,-0.17781,1.15913,0.98732,0.93226,1.50073,4.22197,-0.49612,0.893,5.00E-05,0.01997,-5.00E-05,0.00089,0.90638,1.07146,0.163,0.21047,0.51052,-0.08725,-0.13469,0.08203,0.66273,0.61999,1.18883,1,0.48467,0.51052,0,-0.04453,0.08203,1,0.91848,1.18883,1.56272,1.9333,2.98905,-0.61195,-0.83268,0.49612,0.72552,0.70519,1.19726,3.66056,-1.15913,0.75991,0.03222,0.01348,1.71877,0,0.46332,0.53668,0,-0.17677,0.17677,NA,0.72384,1.49115,0,1,0.53668,0,0,0.17677,NA,1,1.49115,0,4.17055,3.02945,0,-1.04927,1.04927,NA,0.79898,1.52988,4.17055,-1.04927,0.79898,0.05079,0.02177,2.13117,0,0.5264,0.59861,0,-0.10485,0.24685,NA,0.83545,1.74174,0,1,0.59861,0,0,0.24685,NA,1,1.74174,0,4.53393,3.39772,0,-0.62277,1.47577,NA,0.88029,1.80508,4.51763,-0.62277,0.87635,0.02044,0.00518,1.38617,0,0.40139,0.4736,0,-0.24685,0.10485,NA,0.62713,1.27662,0,1,0.4736,0,0,0.10485,NA,1,1.27662,0,3.8363,2.70109,0,-1.47577,0.62277,NA,0.72518,1.29664,3.82347,-1.47577,0.72162
21.9,3,3,ag2 0 ag3 1,0.00032,0.02946,2.00E-05,0.00655,1.0506,1.28603,0.19291,0.24602,0.56107,-0.04806,-0.08768,0.13574,0.80056,0.73725,1.31914,1,0.52616,0.56107,0,0.00821,0.13574,1,1.01585,1.31914,1.79519,2.19004,3.31478,-0.32719,-0.51401,0.8412,0.84584,0.80991,1.34008,3.98522,-0.8412,0.82571,0.00203,0.04395,8.00E-05,0.01223,1.21777,1.54358,0.22762,0.28637,0.60932,-0.00878,-0.04029,0.18876,0.96795,0.87779,1.46471,1,0.56728,0.60932,0,0.06091,0.18876,1,1.12354,1.46471,2.04078,2.45385,3.61369,-0.03374,-0.18193,1.17803,0.98707,0.93154,1.50011,4.27061,-0.50437,0.89251,5.00E-05,0.01975,-5.00E-05,0.00088,0.90638,1.07146,0.16238,0.20968,0.51163,-0.08719,-0.13468,0.08194,0.66211,0.61921,1.18804,1,0.48468,0.51163,0,-0.04453,0.08194,1,0.91848,1.18804,1.57914,1.95459,3.04059,-0.62064,-0.84609,0.50437,0.72481,0.70416,1.19711,3.69984,-1.17803,0.75891,0.03192,0.01335,1.71877,0,0.46174,0.53826,0,-0.17701,0.17701,NA,0.72288,1.48999,0,1,0.53826,0,0,0.17701,NA,1,1.48999,0,4.2168,3.0832,0,-1.06696,1.06696,NA,0.79807,1.52919,4.2168,-1.06696,0.79807,0.05037,0.02158,2.13117,0,0.52514,0.60045,0,-0.10496,0.24721,NA,0.83496,1.74013,0,1,0.60045,0,0,0.24721,NA,1,1.74013,0,4.58644,3.45772,0,-0.63337,1.50055,NA,0.87973,1.80393,4.56978,-0.63337,0.87575,0.02022,0.00511,1.38617,0,0.39955,0.47486,0,-0.24721,0.10496,NA,0.62584,1.27581,0,1,0.47486,0,0,0.10496,NA,1,1.27581,0,3.87695,2.74925,0,-1.50055,0.63337,NA,0.72399,1.29628,3.86382,-1.50055,0.72039
22.2,3,3,ag2 0 ag3 1,0.00031,0.02916,2.00E-05,0.00649,1.0506,1.28603,0.19227,0.2452,0.56253,-0.04813,-0.08778,0.13591,0.79979,0.73638,1.31857,1,0.52617,0.56253,0,0.00822,0.13591,1,1.01587,1.31857,1.81444,2.2146,3.37096,-0.332,-0.52278,0.85478,0.84533,0.80902,1.33971,4.02904,-0.85478,0.82498,0.00201,0.04356,8.00E-05,0.01211,1.21777,1.54358,0.22702,0.28568,0.61094,-0.00885,-0.0404,0.18898,0.96753,0.87723,1.46385,1,0.56729,0.61094,0,0.06092,0.18898,1,1.12356,1.46385,2.06342,2.48227,3.67478,-0.03466,-0.18605,1.19694,0.98682,0.93084,1.49949,4.31912,-0.51261,0.89203,5.00E-05,0.01953,-5.00E-05,0.00086,0.90638,1.07146,0.16173,0.20878,0.51289,-0.08726,-0.13477,0.08205,0.66113,0.61815,1.18772,1,0.48469,0.51289,0,-0.04452,0.08205,1,0.9185,1.18772,1.59551,1.97579,3.09225,-0.62934,-0.85951,0.51261,0.72412,0.70315,1.19696,3.73896,-1.19694,0.75792,0.03161,0.01322,1.71877,0,0.46042,0.53958,0,-0.17717,0.17717,NA,0.72213,1.48887,0,1,0.53958,0,0,0.17717,NA,1,1.48887,0,4.2629,3.1371,0,-1.08468,1.08468,NA,0.79717,1.52849,4.2629,-1.08468,0.79717,0.04996,0.02139,2.13117,0,0.52415,0.60204,0,-0.10497,0.24751,NA,0.83473,1.73859,0,1,0.60204,0,0,0.24751,NA,1,1.73859,0,4.63884,3.5179,0,-0.64398,1.52537,NA,0.87917,1.80278,4.6218,-0.64398,0.87515,0.02,0.00505,1.38617,0,0.39796,0.47585,0,-0.24751,0.10497,NA,0.62471,1.27501,0,1,0.47585,0,0,0.10497,NA,1,1.27501,0,3.91743,2.79752,0,-1.52537,0.64398,NA,0.72281,1.29592,3.904,-1.52537,0.71918
22.5,3,3,ag2 0 ag3 1,0.00031,0.02887,1.00E-05,0.00642,1.0506,1.28603,0.19172,0.24441,0.56387,-0.04818,-0.08788,0.13606,0.79917,0.73553,1.31804,1,0.52618,0.56387,0,0.00823,0.13606,1,1.01589,1.31804,1.83364,2.23908,3.42728,-0.33682,-0.53156,0.86838,0.84482,0.80815,1.33935,4.07272,-0.86838,0.82425,0.00198,0.04317,8.00E-05,0.01199,1.21777,1.54358,0.22649,0.28499,0.61242,-0.00896,-0.04048,0.18916,0.96704,0.87673,1.46295,1,0.5673,0.61242,0,0.06093,0.18916,1,1.12358,1.46295,2.08599,2.51061,3.73604,-0.0356,-0.19018,1.21588,0.98658,0.93015,1.49888,4.36752,-0.52087,0.89156,5.00E-05,0.01931,-5.00E-05,0.00085,0.90638,1.07146,0.16117,0.20793,0.51407,-0.08726,-0.13488,0.08217,0.66044,0.61707,1.18748,1,0.4847,0.51407,0,-0.04451,0.08217,1,0.91852,1.18748,1.61182,1.99692,3.14404,-0.63803,-0.87294,0.52087,0.72343,0.70214,1.19681,3.77793,-1.21588,0.75695,0.03132,0.0131,1.71877,0,0.45892,0.54108,0,-0.17739,0.17739,NA,0.72122,1.48775,0,1,0.54108,0,0,0.17739,NA,1,1.48775,0,4.30886,3.19114,0,-1.10241,1.10241,NA,0.79628,1.52779,4.30886,-1.10241,0.79628,0.04956,0.0212,2.13117,0,0.52294,0.60378,0,-0.1051,0.24782,NA,0.83422,1.7369,0,1,0.60378,0,0,0.24782,NA,1,1.7369,0,4.69113,3.57824,0,-0.6546,1.55022,NA,0.87862,1.80165,4.67372,-0.6546,0.87457,0.01979,0.00499,1.38617,0,0.39622,0.47706,0,-0.24782,0.1051,NA,0.62353,1.27434,0,1,0.47706,0,0,0.1051,NA,1,1.27434,0,3.95774,2.84591,0,-1.55022,0.6546,NA,0.72164,1.29556,3.94401,-1.55022,0.71798
22.8,3,3,ag2 0 ag3 1,0.00031,0.02859,1.00E-05,0.00636,1.0506,1.28603,0.19112,0.2436,0.56528,-0.04826,-0.08805,0.13631,0.7984,0.73451,1.31776,1,0.52618,0.56528,0,0.00822,0.13631,1,1.01587,1.31776,1.85278,2.26348,3.48374,-0.34164,-0.54036,0.882,0.84431,0.80728,1.339,4.11626,-0.882,0.82354,0.00195,0.04278,8.00E-05,0.01188,1.21777,1.54358,0.22592,0.28431,0.61399,-0.00906,-0.04064,0.18945,0.96649,0.87606,1.4624,1,0.5673,0.61399,0,0.06092,0.18945,1,1.12356,1.4624,2.10851,2.53889,3.79744,-0.03655,-0.19433,1.23485,0.98633,0.92947,1.49828,4.41578,-0.52915,0.89109,5.00E-05,0.01911,-5.00E-05,0.00084,0.90638,1.07146,0.16057,0.20703,0.51527,-0.08731,-0.13507,0.08237,0.65954,0.61583,1.18743,1,0.4847,0.51527,0,-0.04452,0.08237,1,0.9185,1.18743,1.62807,2.01795,3.19595,-0.64673,-0.88639,0.52915,0.72275,0.70115,1.19666,3.81674,-1.23485,0.75599,0.03103,0.01298,1.71877,0,0.45767,0.54233,0,-0.17757,0.17757,NA,0.72047,1.48681,0,1,0.54233,0,0,0.17757,NA,1,1.48681,0,4.35469,3.24531,0,-1.12016,1.12016,NA,0.7954,1.5271,4.35469,-1.12016,0.7954,0.04916,0.02102,2.13117,0,0.52196,0.60524,0,-0.10522,0.24805,NA,0.83384,1.73533,0,1,0.60524,0,0,0.24805,NA,1,1.73533,0,4.74332,3.63874,0,-0.66522,1.57509,NA,0.87809,1.80051,4.72552,-0.66522,0.874,0.01959,0.00493,1.38617,0,0.39476,0.47804,0,-0.24805,0.10522,NA,0.62251,1.27389,0,1,0.47804,0,0,0.10522,NA,1,1.27389,0,3.99791,2.89441,0,-1.57509,0.66522,NA,0.7205,1.2952,3.98387,-1.57509,0.7168
23.1,3,3,ag2 0 ag3 1,3.00E-04,0.02831,1.00E-05,0.0063,1.0506,1.28603,0.19053,0.24271,0.56676,-0.04829,-0.08827,0.13656,0.7978,0.73331,1.31743,1,0.52618,0.56676,0,0.00821,0.13656,1,1.01585,1.31743,1.87186,2.2878,3.54034,-0.34647,-0.54917,0.89564,0.84382,0.80642,1.33865,4.15966,-0.89564,0.82283,0.00193,0.04241,8.00E-05,0.01177,1.21777,1.54358,0.22537,0.28354,0.61562,-0.0091,-0.04083,0.1898,0.96623,0.87519,1.46195,1,0.5673,0.61562,0,0.06091,0.1898,1,1.12354,1.46195,2.13098,2.56708,3.85901,-0.0375,-0.19849,1.25384,0.98609,0.9288,1.49768,4.46393,-0.53744,0.89062,5.00E-05,0.0189,-5.00E-05,0.00083,0.90638,1.07146,0.15996,0.20607,0.51657,-0.08733,-0.13531,0.08252,0.65873,0.61443,1.1872,1,0.4847,0.51657,0,-0.04453,0.08252,1,0.91849,1.1872,1.64426,2.03889,3.24798,-0.65543,-0.89985,0.53744,0.72207,0.70017,1.19651,3.85539,-1.25384,0.75504,0.03075,0.01286,1.71877,0,0.45619,0.54381,0,-0.17792,0.17792,NA,0.71942,1.48627,0,1,0.54381,0,0,0.17792,NA,1,1.48627,0,4.40039,3.29961,0,-1.13794,1.13794,NA,0.79453,1.52641,4.40039,-1.13794,0.79453,0.04878,0.02084,2.13117,0,0.52078,0.60696,0,-0.10549,0.24847,NA,0.83315,1.73425,0,1,0.60696,0,0,0.24847,NA,1,1.73425,0,4.7954,3.6994,0,-0.67587,1.6,NA,0.87755,1.79939,4.77721,-0.67587,0.87343,0.01938,0.00487,1.38617,0,0.39304,0.47922,0,-0.24847,0.10549,NA,0.62121,1.27374,0,1,0.47922,0,0,0.10549,NA,1,1.27374,0,4.03791,2.94303,0,-1.6,0.67587,NA,0.71937,1.29485,4.02356,-1.6,0.71564
