timevar;Nats;Ntransitions;atlist;h1;h2;h3;P_1_to_1;P_1_to_2;P_1_to_3;P_diff_1_to_1;P_diff_1_to_2;P_diff_1_to_3;P_ratio_1_to_1;P_ratio_1_to_2;P_ratio_1_to_3;Visit_1_to_1;Visit_1_to_2;Visit_1_to_3;Visit_diff_1_to_1;Visit_diff_1_to_2;Visit_diff_1_to_3;Visit_ratio_1_to_1;Visit_ratio_1_to_2;Visit_ratio_1_to_3;Los_1_to_1;Los_1_to_2;Los_1_to_3;Los_diff_1_to_1;Los_diff_1_to_2;Los_diff_1_to_3;Los_ratio_1_to_1;Los_ratio_1_to_2;Los_ratio_1_to_3;User_1;User_diff_1;User_ratio_1;P_1_to_1_uci;P_1_to_2_uci;P_1_to_3_uci;P_diff_1_to_1_uci;P_diff_1_to_2_uci;P_diff_1_to_3_uci;P_ratio_1_to_1_uci;P_ratio_1_to_2_uci;P_ratio_1_to_3_uci;Visit_1_to_1_uci;Visit_1_to_2_uci;Visit_1_to_3_uci;Visit_diff_1_to_1_uci;Visit_diff_1_to_2_uci;Visit_diff_1_to_3_uci;Visit_ratio_1_to_1_uci;Visit_ratio_1_to_2_uci;Visit_ratio_1_to_3_uci;Los_1_to_1_uci;Los_1_to_2_uci;Los_1_to_3_uci;Los_diff_1_to_1_uci;Los_diff_1_to_2_uci;Los_diff_1_to_3_uci;Los_ratio_1_to_1_uci;Los_ratio_1_to_2_uci;Los_ratio_1_to_3_uci;User_1_uci;User_diff_1_uci;User_ratio_1_uci;P_1_to_1_lci;P_1_to_2_lci;P_1_to_3_lci;P_diff_1_to_1_lci;P_diff_1_to_2_lci;P_diff_1_to_3_lci;P_ratio_1_to_1_lci;P_ratio_1_to_2_lci;P_ratio_1_to_3_lci;Visit_1_to_1_lci;Visit_1_to_2_lci;Visit_1_to_3_lci;Visit_diff_1_to_1_lci;Visit_diff_1_to_2_lci;Visit_diff_1_to_3_lci;Visit_ratio_1_to_1_lci;Visit_ratio_1_to_2_lci;Visit_ratio_1_to_3_lci;Los_1_to_1_lci;Los_1_to_2_lci;Los_1_to_3_lci;Los_diff_1_to_1_lci;Los_diff_1_to_2_lci;Los_diff_1_to_3_lci;Los_ratio_1_to_1_lci;Los_ratio_1_to_2_lci;Los_ratio_1_to_3_lci;User_1_to_lci;User_diff_1_lci;User_ratio_1_lci;P_2_to_1;P_2_to_2;P_2_to_3;P_diff_2_to_1;P_diff_2_to_2;P_diff_2_to_3;P_ratio_2_to_1;P_ratio_2_to_2;P_ratio_2_to_3;Visit_2_to_1;Visit_2_to_2;Visit_2_to_3;Visit_diff_2_to_1;Visit_diff_2_to_2;Visit_diff_2_to_3;Visit_ratio_2_to_1;Visit_ratio_2_to_2;Visit_ratio_2_to_3;Los_2_to_1;Los_2_to_2;Los_2_to_3;Los_diff_2_to_1;Los_diff_2_to_2;Los_diff_2_to_3;Los_ratio_2_to_1;Los_ratio_2_to_2;Los_ratio_2_to_3;User_2;User_diff_2;User_ratio_2;P_2_to_1_uci;P_2_to_2_uci;P_2_to_3_uci;P_diff_2_to_1_uci;P_diff_2_to_2_uci;P_diff_2_to_3_uci;P_ratio_2_to_1_uci;P_ratio_2_to_2_uci;P_ratio_2_to_3_uci;Visit_2_to_1_uci;Visit_2_to_2_uci;Visit_2_to_3_uci;Visit_diff_2_to_1_uci;Visit_diff_2_to_2_uci;Visit_diff_2_to_3_uci;Visit_ratio_2_to_1_uci;Visit_ratio_2_to_2_uci;Visit_ratio_2_to_3_uci;Los_2_to_1_uci;Los_2_to_2_uci;Los_2_to_3_uci;Los_diff_2_to_1_uci;Los_diff_2_to_2_uci;Los_diff_2_to_3_uci;Los_ratio_2_to_1_uci;Los_ratio_2_to_2_uci;Los_ratio_2_to_3_uci;User_2_uci;User_diff_2_uci;User_ratio_2_uci;P_2_to_1_lci;P_2_to_2_lci;P_2_to_3_lci;P_diff_2_to_1_lci;P_diff_2_to_2_lci;P_diff_2_to_3_lci;P_ratio_2_to_1_lci;P_ratio_2_to_2_lci;P_ratio_2_to_3_lci;Visit_2_to_1_lci;Visit_2_to_2_lci;Visit_2_to_3_lci;Visit_diff_2_to_1_lci;Visit_diff_2_to_2_lci;Visit_diff_2_to_3_lci;Visit_ratio_2_to_1_lci;Visit_ratio_2_to_2_lci;Visit_ratio_2_to_3_lci;Los_2_to_1_lci;Los_2_to_2_lci;Los_2_to_3_lci;Los_diff_2_to_1_lci;Los_diff_2_to_2_lci;Los_diff_2_to_3_lci;Los_ratio_2_to_1_lci;Los_ratio_2_to_2_lci;Los_ratio_2_to_3_lci;User_2_to_lci;User_diff_2_lci;User_ratio_2_lci
5.6;3;3;ag2 0 ag3 1;0.00083;0.06652;0.07115;0.23158;0.3033;0.46512;-0.04723;-0.06999;0.11722;0.83185;0.81337;1.33906;1;0.52724;0.46512;0;0.01168;0.11722;1;1.02346;1.33906;0.84893;0.98583;0.96524;-0.11727;-0.13243;0.2497;0.8793;0.88227;1.35109;0.84893;-0.11727;0.8793;0.26344;0.3348;0.50056;-0.00923;-0.02991;0.15912;0.96141;0.91442;1.47834;1;0.56266;0.50056;0;0.05853;0.15912;1;1.11531;1.47834;0.94001;1.07724;1.05187;-0.01375;-0.01982;0.3436;0.98331;0.97977;1.49997;0.94001;-0.01375;0.98331;0.19972;0.27179;0.42969;-0.08524;-0.11007;0.07532;0.70229;0.71232;1.19977;1;0.49182;0.42969;0;-0.03516;0.07532;1;0.93161;1.19977;0.75785;0.89442;0.87861;-0.22079;-0.24504;0.1558;0.77528;0.78477;1.20221;0.75785;-0.22079;0.77528;0;0.56599;0.43401;0;-0.15213;0.15213;NA;0.78845;1.54458;0;1;0.43401;0;0;0.15213;NA;1;1.54458;0;1.94466;0.85534;0;-0.31215;0.31215;NA;0.8618;1.57971;0;0;NA;0;0.60374;0.47177;0;-0.10817;0.19608;NA;0.8445;1.74886;0;1;0.47177;0;0;0.19608;NA;1;1.74886;0;2.02947;0.94015;0;-0.22126;0.40304;NA;0.90023;1.79546;0;0;NA;0;0.52823;0.39626;0;-0.19608;0.10817;NA;0.73241;1.34031;0;1;0.39626;0;0;0.10817;NA;1;1.34031;0;1.85985;0.77053;0;-0.40304;0.22126;NA;0.82337;1.36397;0;0;NA
5.7;3;3;ag2 0 ag3 1;0.00081;0.06539;0.06998;0.23083;0.30223;0.46694;-0.0473;-0.07029;0.11759;0.83119;0.81219;1.33871;1;0.52725;0.46694;0;0.01168;0.11759;1;1.02346;1.33871;0.86049;1.00097;0.98854;-0.11963;-0.13594;0.25557;0.87862;0.88113;1.3508;0.86049;-0.11963;0.87862;0.2626;0.33364;0.50231;-0.00936;-0.03023;0.15952;0.96081;0.91328;1.47763;1;0.56266;0.50231;0;0.05853;0.15952;1;1.11531;1.47763;0.95313;1.0939;1.07691;-0.01425;-0.02136;0.35155;0.98297;0.97867;1.49943;0.95313;-0.01425;0.98297;0.19906;0.27082;0.43158;-0.08525;-0.11034;0.07565;0.70157;0.7111;1.19978;1;0.49183;0.43158;0;-0.03516;0.07565;1;0.93161;1.19978;0.76785;0.90804;0.90017;-0.22502;-0.25051;0.15959;0.77426;0.7836;1.20216;0.76785;-0.22502;0.77426;0;0.56405;0.43595;0;-0.15257;0.15257;NA;0.7874;1.54329;0;1;0.43595;0;0;0.15257;NA;1;1.54329;0;1.97291;0.87709;0;-0.31977;0.31977;NA;0.86064;1.5788;0;0;NA;0;0.60184;0.47374;0;-0.10848;0.19666;NA;0.84369;1.74707;0;1;0.47374;0;0;0.19666;NA;1;1.74707;0;2.0595;0.96368;0;-0.22669;0.41284;NA;0.89935;1.79424;0;0;NA;0;0.52626;0.39816;0;-0.19666;0.10848;NA;0.73111;1.33951;0;1;0.39816;0;0;0.10848;NA;1;1.33951;0;1.88632;0.7905;0;-0.41284;0.22669;NA;0.82194;1.36336;0;0;NA
5.8;3;3;ag2 0 ag3 1;0.0008;0.06431;0.06885;0.23008;0.30117;0.46876;-0.04734;-0.07059;0.11793;0.83063;0.811;1.33829;1;0.52726;0.46876;0;0.01168;0.11793;1;1.02346;1.33829;0.87201;1.01605;1.01193;-0.122;-0.13946;0.26146;0.87795;0.88001;1.35051;0.87201;-0.122;0.87795;0.26177;0.33249;0.50412;-0.00941;-0.03054;0.16006;0.96045;0.91217;1.47743;1;0.56267;0.50412;0;0.05853;0.16006;1;1.11532;1.47743;0.96622;1.11049;1.10204;-0.01475;-0.02291;0.35953;0.98264;0.97758;1.4989;0.96622;-0.01475;0.98264;0.19838;0.26984;0.43339;-0.08527;-0.11064;0.0758;0.7008;0.70982;1.19915;1;0.49184;0.43339;0;-0.03516;0.0758;1;0.9316;1.19915;0.77781;0.92162;0.92183;-0.22925;-0.256;0.16339;0.77326;0.78244;1.20212;0.77781;-0.22925;0.77326;0;0.56206;0.43794;0;-0.15308;0.15308;NA;0.78625;1.54227;0;1;0.43794;0;0;0.15308;NA;1;1.54227;0;2.00107;0.89893;0;-0.32741;0.32741;NA;0.85951;1.57791;0;0;NA;0;0.5998;0.47568;0;-0.10886;0.1973;NA;0.84276;1.74563;0;1;0.47568;0;0;0.1973;NA;1;1.74563;0;2.08944;0.98731;0;-0.23214;0.42268;NA;0.89849;1.79305;0;0;NA;0;0.52432;0.4002;0;-0.1973;0.10886;NA;0.72974;1.33892;0;1;0.4002;0;0;0.10886;NA;1;1.33892;0;1.91269;0.81056;0;-0.42268;0.23214;NA;0.82053;1.36276;0;0;NA
5.9;3;3;ag2 0 ag3 1;0.00079;0.06326;0.06776;0.22933;0.30014;0.47053;-0.04736;-0.07089;0.11824;0.83013;0.80983;1.33779;1;0.52726;0.47053;0;0.01168;0.11824;1;1.02345;1.33779;0.8835;1.03109;1.03542;-0.12437;-0.143;0.26736;0.87729;0.87891;1.35022;0.8835;-0.12437;0.87729;0.26092;0.33133;0.5057;-0.00951;-0.03083;0.16037;0.95995;0.9111;1.4766;1;0.56268;0.5057;0;0.05854;0.16037;1;1.11532;1.4766;0.97926;1.12703;1.12726;-0.01526;-0.02448;0.36753;0.9823;0.97652;1.49839;0.97926;-0.01526;0.9823;0.19774;0.26894;0.43536;-0.0852;-0.11094;0.07611;0.70032;0.70857;1.19899;1;0.49184;0.43536;0;-0.03517;0.07611;1;0.93158;1.19899;0.78774;0.93515;0.94358;-0.23348;-0.26151;0.1672;0.77229;0.78131;1.20206;0.78774;-0.23348;0.77229;0;0.56017;0.43983;0;-0.15361;0.15361;NA;0.78511;1.54159;0;1;0.43983;0;0;0.15361;NA;1;1.54159;0;2.02912;0.92088;0;-0.33508;0.33508;NA;0.85839;1.57703;0;0;NA;0;0.59791;0.47756;0;-0.10928;0.19794;NA;0.84179;1.74475;0;1;0.47756;0;0;0.19794;NA;1;1.74475;0;2.11927;1.01103;0;-0.2376;0.43255;NA;0.89764;1.79188;0;0;NA;0;0.52244;0.40209;0;-0.19794;0.10928;NA;0.72843;1.33842;0;1;0.40209;0;0;0.10928;NA;1;1.33842;0;1.93897;0.83073;0;-0.43255;0.2376;NA;0.81914;1.36218;0;0;NA
6;3;3;ag2 0 ag3 1;0.00077;0.06225;0.06671;0.2286;0.29913;0.47227;-0.0474;-0.07117;0.11857;0.82956;0.80869;1.3374;1;0.52727;0.47227;0;0.01168;0.11857;1;1.02345;1.3374;0.89495;1.04607;1.05899;-0.12674;-0.14655;0.27328;0.87665;0.87783;1.34994;0.89495;-0.12674;0.87665;0.26013;0.33026;0.50739;-0.00953;-0.03113;0.16082;0.95971;0.91005;1.47612;1;0.56269;0.50739;0;0.05854;0.16082;1;1.11533;1.47612;0.99226;1.14351;1.15255;-0.01577;-0.02607;0.37555;0.98198;0.97547;1.49787;0.99226;-0.01577;0.98198;0.19707;0.268;0.43714;-0.08527;-0.11122;0.07633;0.69941;0.70734;1.19868;1;0.49185;0.43714;0;-0.03518;0.07633;1;0.93157;1.19868;0.79763;0.94863;0.96542;-0.23771;-0.26702;0.17102;0.77133;0.78019;1.20201;0.79763;-0.23771;0.77133;0;0.55827;0.44173;0;-0.15412;0.15412;NA;0.78398;1.54081;0;1;0.44173;0;0;0.15412;NA;1;1.54081;0;2.05708;0.94292;0;-0.34277;0.34277;NA;0.8573;1.57617;0;0;NA;0;0.59603;0.47948;0;-0.10952;0.19872;NA;0.84104;1.74442;0;1;0.47948;0;0;0.19872;NA;1;1.74442;0;2.14902;1.03485;0;-0.24309;0.44245;NA;0.89681;1.79075;0;0;NA;0;0.52052;0.40397;0;-0.19872;0.10952;NA;0.72692;1.33719;0;1;0.40397;0;0;0.10952;NA;1;1.33719;0;1.96515;0.85098;0;-0.44245;0.24309;NA;0.81778;1.3616;0;0;NA
6.1;3;3;ag2 0 ag3 1;0.00076;0.06128;0.0657;0.22792;0.29817;0.47391;-0.04741;-0.07144;0.11884;0.82913;0.80762;1.33686;1;0.52728;0.47391;0;0.01168;0.11884;1;1.02344;1.33686;0.90636;1.061;1.08264;-0.12911;-0.15011;0.27922;0.87602;0.87676;1.34966;0.90636;-0.12911;0.87602;0.25938;0.32923;0.50907;-0.00961;-0.03147;0.16122;0.95932;0.90893;1.47546;1;0.56269;0.50907;0;0.05853;0.16122;1;1.1153;1.47546;1.00522;1.15994;1.17793;-0.01628;-0.02767;0.38358;0.98165;0.97444;1.49737;1.00522;-0.01628;0.98165;0.19646;0.26711;0.43875;-0.0852;-0.1114;0.07647;0.69893;0.70631;1.19826;1;0.49188;0.43875;0;-0.03518;0.07647;1;0.93158;1.19826;0.8075;0.96206;0.98735;-0.24194;-0.27256;0.17486;0.77039;0.77909;1.20195;0.8075;-0.24194;0.77039;0;0.55645;0.44355;0;-0.1546;0.1546;NA;0.7829;1.53998;0;1;0.44355;0;0;0.1546;NA;1;1.53998;0;2.08495;0.96505;0;-0.35049;0.35049;NA;0.85622;1.57533;0;0;NA;0;0.59413;0.48123;0;-0.10989;0.19931;NA;0.84014;1.74325;0;1;0.48123;0;0;0.19931;NA;1;1.74325;0;2.17866;1.05876;0;-0.24859;0.45239;NA;0.89599;1.78964;0;0;NA;0;0.51877;0.40587;0;-0.19931;0.10989;NA;0.72566;1.3367;0;1;0.40587;0;0;0.10989;NA;1;1.3367;0;1.99124;0.87134;0;-0.45239;0.24859;NA;0.81644;1.36102;0;0;NA
6.2;3;3;ag2 0 ag3 1;0.00075;0.06034;0.06472;0.22721;0.29717;0.47562;-0.04744;-0.07182;0.11926;0.82859;0.80625;1.33681;1;0.52729;0.47562;0;0.01167;0.11926;1;1.02344;1.33681;0.91774;1.07588;1.10638;-0.13148;-0.15369;0.28517;0.8754;0.87572;1.34938;0.91774;-0.13148;0.8754;0.25866;0.32813;0.51082;-0.00965;-0.03194;0.16174;0.95903;0.90744;1.47531;1;0.5627;0.51082;0;0.05855;0.16174;1;1.11534;1.47531;1.01815;1.17631;1.2034;-0.01679;-0.02929;0.39165;0.98134;0.97342;1.49688;1.01815;-0.01679;0.98134;0.19576;0.26621;0.44042;-0.08522;-0.11171;0.07678;0.69816;0.70507;1.19831;1;0.49188;0.44042;0;-0.0352;0.07678;1;0.93155;1.19831;0.81733;0.97546;1.00936;-0.24616;-0.2781;0.1787;0.76946;0.77801;1.20188;0.81733;-0.24616;0.76946;0;0.55465;0.44535;0;-0.1551;0.1551;NA;0.78181;1.53931;0;1;0.44535;0;0;0.1551;NA;1;1.53931;0;2.11273;0.98727;0;-0.35823;0.35823;NA;0.85515;1.57451;0;0;NA;0;0.59235;0.48305;0;-0.11026;0.19993;NA;0.83923;1.74254;0;1;0.48305;0;0;0.19993;NA;1;1.74254;0;2.20822;1.08276;0;-0.25411;0.46236;NA;0.89518;1.78856;0;0;NA;0;0.51695;0.40765;0;-0.19993;0.11026;NA;0.72438;1.33607;0;1;0.40765;0;0;0.11026;NA;1;1.33607;0;2.01724;0.89178;0;-0.46236;0.25411;NA;0.81513;1.36046;0;0;NA
6.3;3;3;ag2 0 ag3 1;0.00074;0.05943;0.06377;0.22652;0.29623;0.47724;-0.04744;-0.07212;0.11955;0.82818;0.80512;1.33639;1;0.5273;0.47724;0;0.01167;0.11955;1;1.02344;1.33639;0.92908;1.09072;1.1302;-0.13385;-0.15729;0.29114;0.87479;0.87468;1.34911;0.92908;-0.13385;0.87479;0.25791;0.3271;0.51247;-0.00961;-0.03228;0.16225;0.95899;0.90627;1.4751;1;0.56271;0.51247;0;0.05854;0.16225;1;1.11533;1.4751;1.03104;1.19263;1.22895;-0.01731;-0.03094;0.39973;0.98103;0.97242;1.4964;1.03104;-0.01731;0.98103;0.19514;0.26536;0.44202;-0.08526;-0.11195;0.07685;0.69737;0.70396;1.19769;1;0.49189;0.44202;0;-0.0352;0.07685;1;0.93154;1.19769;0.82712;0.98881;1.03146;-0.25039;-0.28365;0.18255;0.76856;0.77694;1.20181;0.82712;-0.25039;0.76856;0;0.55285;0.44715;0;-0.15561;0.15561;NA;0.78069;1.53867;0;1;0.44715;0;0;0.15561;NA;1;1.53867;0;2.14042;1.00958;0;-0.366;0.366;NA;0.85411;1.57371;0;0;NA;0;0.59051;0.48481;0;-0.11074;0.20047;NA;0.8382;1.74122;0;1;0.48481;0;0;0.20047;NA;1;1.74122;0;2.23768;1.10685;0;-0.25965;0.47235;NA;0.89439;1.78749;0;0;NA;0;0.51519;0.40949;0;-0.20047;0.11074;NA;0.72318;1.33612;0;1;0.40949;0;0;0.11074;NA;1;1.33612;0;2.04315;0.91232;0;-0.47235;0.25965;NA;0.81383;1.35992;0;0;NA
6.4;3;3;ag2 0 ag3 1;0.00072;0.05855;0.06285;0.22587;0.29532;0.47882;-0.04748;-0.07235;0.11983;0.82766;0.80412;1.33594;1;0.52731;0.47882;0;0.01167;0.11983;1;1.02343;1.33594;0.94039;1.10551;1.1541;-0.13622;-0.1609;0.29713;0.87419;0.87366;1.34884;0.94039;-0.13622;0.87419;0.25722;0.32613;0.51413;-0.00959;-0.03261;0.16265;0.9589;0.90519;1.47455;1;0.56272;0.51413;0;0.05855;0.16265;1;1.11534;1.47455;1.04389;1.2089;1.25458;-0.01782;-0.03259;0.40784;0.98072;0.97143;1.49594;1.04389;-0.01782;0.98072;0.19452;0.2645;0.4435;-0.08536;-0.11209;0.077;0.69642;0.70305;1.19733;1;0.49189;0.4435;0;-0.0352;0.077;1;0.93153;1.19733;0.83689;1.00211;1.05363;-0.25463;-0.28921;0.18641;0.76767;0.7759;1.20174;0.83689;-0.25463;0.76767;0;0.55115;0.44885;0;-0.15603;0.15603;NA;0.77971;1.53777;0;1;0.44885;0;0;0.15603;NA;1;1.53777;0;2.16802;1.03198;0;-0.37379;0.37379;NA;0.85308;1.57292;0;0;NA;0;0.58871;0.4864;0;-0.11109;0.20096;NA;0.83733;1.73999;0;1;0.4864;0;0;0.20096;NA;1;1.73999;0;2.26705;1.13102;0;-0.26521;0.48237;NA;0.8936;1.78645;0;0;NA;0;0.5136;0.41129;0;-0.20096;0.11109;NA;0.72208;1.33556;0;1;0.41129;0;0;0.11109;NA;1;1.33556;0;2.06898;0.93295;0;-0.48237;0.26521;NA;0.81256;1.35939;0;0;NA
6.5;3;3;ag2 0 ag3 1;0.00071;0.05771;0.06196;0.22522;0.2944;0.48038;-0.04751;-0.07262;0.12013;0.82716;0.80304;1.33563;1;0.52732;0.48038;0;0.01167;0.12013;1;1.02344;1.33563;0.95167;1.12025;1.17808;-0.1386;-0.16453;0.30313;0.87361;0.87266;1.34857;0.95167;-0.1386;0.87361;0.25654;0.3252;0.51573;-0.00963;-0.03287;0.16317;0.95864;0.90427;1.47443;1;0.56273;0.51573;0;0.05854;0.16317;1;1.11533;1.47443;1.05671;1.22513;1.28029;-0.01834;-0.03427;0.41598;0.98043;0.97045;1.49549;1.05671;-0.01834;0.98043;0.19391;0.2636;0.44503;-0.08539;-0.11238;0.0771;0.69567;0.7018;1.19683;1;0.49191;0.44503;0;-0.0352;0.0771;1;0.93155;1.19683;0.84662;1.01538;1.07588;-0.25886;-0.29479;0.19028;0.76679;0.77487;1.20165;0.84662;-0.25886;0.76679;0;0.54948;0.45052;0;-0.15643;0.15643;NA;0.77875;1.53685;0;1;0.45052;0;0;0.15643;NA;1;1.53685;0;2.19553;1.05447;0;-0.3816;0.3816;NA;0.85207;1.57214;0;0;NA;0;0.58701;0.48805;0;-0.11139;0.20147;NA;0.83652;1.73898;0;1;0.48805;0;0;0.20147;NA;1;1.73898;0;2.29633;1.15527;0;-0.27078;0.49242;NA;0.89282;1.78542;0;0;NA;0;0.51195;0.41299;0;-0.20147;0.11139;NA;0.72097;1.33472;0;1;0.41299;0;0;0.11139;NA;1;1.33472;0;2.09473;0.95367;0;-0.49242;0.27078;NA;0.81131;1.35886;0;0;NA
6.6;3;3;ag2 0 ag3 1;0.0007;0.05689;0.0611;0.2246;0.29351;0.48189;-0.04751;-0.07282;0.12033;0.82676;0.80213;1.33494;1;0.52733;0.48189;0;0.01167;0.12033;1;1.02344;1.33494;0.96291;1.13495;1.20214;-0.14097;-0.16817;0.30914;0.87303;0.87167;1.3483;0.96291;-0.14097;0.87303;0.25591;0.32426;0.51726;-0.00965;-0.03311;0.16332;0.95846;0.90339;1.47311;1;0.56273;0.51726;0;0.05854;0.16332;1;1.11532;1.47311;1.06949;1.2413;1.30608;-0.01885;-0.03595;0.42413;0.98014;0.96949;1.49504;1.06949;-0.01885;0.98014;0.1933;0.26276;0.44651;-0.08537;-0.11253;0.07733;0.69507;0.70087;1.19678;1;0.49192;0.44651;0;-0.03519;0.07733;1;0.93155;1.19678;0.85633;1.02859;1.0982;-0.2631;-0.30038;0.19415;0.76592;0.77385;1.20157;0.85633;-0.2631;0.76592;0;0.54777;0.45223;0;-0.15685;0.15685;NA;0.77774;1.53601;0;1;0.45223;0;0;0.15685;NA;1;1.53601;0;2.22296;1.07704;0;-0.38943;0.38943;NA;0.85107;1.57137;0;0;NA;0;0.58537;0.48983;0;-0.11155;0.20216;NA;0.83589;1.73859;0;1;0.48983;0;0;0.20216;NA;1;1.73859;0;2.32553;1.17961;0;-0.27637;0.5025;NA;0.89206;1.78441;0;0;NA;0;0.51017;0.41463;0;-0.20216;0.11155;NA;0.7196;1.33342;0;1;0.41463;0;0;0.11155;NA;1;1.33342;0;2.12039;0.97447;0;-0.5025;0.27637;NA;0.81008;1.35833;0;0;NA
6.7;3;3;ag2 0 ag3 1;0.00069;0.05609;0.06027;0.22397;0.2926;0.48344;-0.04752;-0.07309;0.12061;0.82633;0.80105;1.33457;1;0.52733;0.48344;0;0.01167;0.12061;1;1.02343;1.33457;0.97413;1.1496;1.22627;-0.14335;-0.17181;0.31516;0.87246;0.8707;1.34803;0.97413;-0.14335;0.87246;0.25519;0.3233;0.51886;-0.00965;-0.03336;0.16379;0.95829;0.90247;1.47279;1;0.56273;0.51886;0;0.05853;0.16379;1;1.1153;1.47279;1.08225;1.25743;1.33195;-0.01937;-0.03765;0.43229;0.97985;0.96855;1.49458;1.08225;-0.01937;0.97985;0.19274;0.26189;0.44802;-0.0854;-0.11282;0.07743;0.69438;0.69963;1.19634;1;0.49194;0.44802;0;-0.03519;0.07743;1;0.93157;1.19634;0.866;1.04177;1.1206;-0.26733;-0.30597;0.19803;0.76508;0.77286;1.20148;0.866;-0.26733;0.76508;0;0.54612;0.45388;0;-0.15725;0.15725;NA;0.77679;1.5351;0;1;0.45388;0;0;0.15725;NA;1;1.5351;0;2.25031;1.09969;0;-0.39729;0.39729;NA;0.85009;1.57062;0;0;NA;0;0.58358;0.49135;0;-0.1119;0.20261;NA;0.83502;1.73725;0;1;0.49135;0;0;0.20261;NA;1;1.73725;0;2.35464;1.20403;0;-0.28197;0.5126;NA;0.89131;1.78343;0;0;NA;0;0.50865;0.41642;0;-0.20261;0.1119;NA;0.71855;1.33296;0;1;0.41642;0;0;0.1119;NA;1;1.33296;0;2.14597;0.99536;0;-0.5126;0.28197;NA;0.80886;1.3578;0;0;NA
6.8;3;3;ag2 0 ag3 1;0.00068;0.05532;0.05946;0.22334;0.29174;0.48491;-0.04754;-0.07332;0.12086;0.82589;0.80007;1.33415;1;0.52734;0.48491;0;0.01167;0.12086;1;1.02342;1.33415;0.98531;1.16421;1.25048;-0.14573;-0.17547;0.3212;0.87191;0.86975;1.34776;0.98531;-0.14573;0.87191;0.25452;0.32236;0.52035;-0.00968;-0.03362;0.16419;0.95803;0.90151;1.47243;1;0.56273;0.52035;0;0.05851;0.16419;1;1.11527;1.47243;1.09496;1.27351;1.3579;-0.01988;-0.03936;0.44048;0.97957;0.96762;1.49414;1.09496;-0.01988;0.97957;0.19216;0.26113;0.44948;-0.0854;-0.11303;0.07754;0.69375;0.69864;1.19587;1;0.49195;0.44948;0;-0.03518;0.07754;1;0.93158;1.19587;0.87565;1.05491;1.14307;-0.27157;-0.31158;0.20192;0.76424;0.77187;1.20139;0.87565;-0.27157;0.76424;0;0.54451;0.45549;0;-0.15758;0.15758;NA;0.77592;1.53389;0;1;0.45549;0;0;0.15758;NA;1;1.53389;0;2.27757;1.12243;0;-0.40516;0.40516;NA;0.84912;1.56987;0;0;NA;0;0.58199;0.49298;0;-0.11207;0.20309;NA;0.83443;1.73562;0;1;0.49298;0;0;0.20309;NA;1;1.73562;0;2.38367;1.22852;0;-0.28758;0.52273;NA;0.89058;1.78246;0;0;NA;0;0.50702;0.41801;0;-0.20309;0.11207;NA;0.7174;1.33216;0;1;0.41801;0;0;0.11207;NA;1;1.33216;0;2.17148;1.01633;0;-0.52273;0.28758;NA;0.80767;1.35728;0;0;NA
6.9;3;3;ag2 0 ag3 1;0.00067;0.05458;0.05868;0.22275;0.29088;0.48637;-0.04756;-0.07357;0.12112;0.82548;0.79906;1.33379;1;0.52735;0.48637;0;0.01167;0.12112;1;1.02342;1.33379;0.99646;1.17877;1.27476;-0.1481;-0.17915;0.32725;0.87136;0.8688;1.3475;0.99646;-0.1481;0.87136;0.25381;0.32146;0.52177;-0.00961;-0.03387;0.16456;0.95809;0.90058;1.47202;1;0.56274;0.52177;0;0.05852;0.16456;1;1.11527;1.47202;1.10765;1.28955;1.38392;-0.0204;-0.04109;0.44869;0.97929;0.96671;1.49371;1.10765;-0.0204;0.97929;0.19168;0.2603;0.45098;-0.0855;-0.11326;0.07769;0.69287;0.69754;1.19555;1;0.49196;0.45098;0;-0.03518;0.07769;1;0.93157;1.19555;0.88527;1.068;1.16561;-0.27581;-0.3172;0.20581;0.76342;0.7709;1.20129;0.88527;-0.27581;0.76342;0;0.54291;0.45709;0;-0.15802;0.15802;NA;0.77493;1.53328;0;1;0.45709;0;0;0.15802;NA;1;1.53328;0;2.30476;1.14524;0;-0.41305;0.41305;NA;0.84817;1.56913;0;0;NA;0;0.58043;0.49461;0;-0.1124;0.20363;NA;0.83362;1.73477;0;1;0.49461;0;0;0.20363;NA;1;1.73477;0;2.41262;1.2531;0;-0.2932;0.53289;NA;0.88985;1.78149;0;0;NA;0;0.50539;0.41957;0;-0.20363;0.1124;NA;0.71623;1.3318;0;1;0.41957;0;0;0.1124;NA;1;1.3318;0;2.1969;1.03738;0;-0.53289;0.2932;NA;0.80649;1.35676;0;0;NA
